,Artist,Track Name,Region,Streams,Max_rank
544,A$AP Mob,BYF,us,202681,186
545,A$AP Mob,Bahamas,us,230697,162
546,A$AP Mob,Black Card,us,210981,177
547,A$AP Mob,Blowin' Minds (Skateboard),ch,3365,182
548,A$AP Mob,Blowin' Minds (Skateboard),us,462418,121
549,A$AP Mob,Crazy Brazy,ca,444670,160
550,A$AP Mob,Crazy Brazy,us,4540489,154
551,A$AP Mob,FYBR (First Year Being Rich),us,201300,189
552,A$AP Mob,Feels So Good,ca,48394,149
553,A$AP Mob,Feels So Good,ch,3408,173
554,A$AP Mob,Feels So Good,us,461393,137
555,A$AP Mob,Frat Rules,us,427135,154
556,A$AP Mob,Get The Bag,us,221410,168
557,A$AP Mob,Perry Aye,ca,24560,160
558,A$AP Mob,Perry Aye,ch,3858,146
559,A$AP Mob,Perry Aye,us,526768,102
560,A$AP Mob,Please Shut Up,ca,27579,142
561,A$AP Mob,Please Shut Up,ch,4222,130
562,A$AP Mob,Please Shut Up,cz,1423,182
563,A$AP Mob,Please Shut Up,global,526716,200
564,A$AP Mob,Please Shut Up,pl,5581,162
565,A$AP Mob,Please Shut Up,us,584499,90
566,A$AP Mob,RAF,au,19730,156
567,A$AP Mob,RAF,ca,1803431,123
568,A$AP Mob,RAF,nz,18953,159
569,A$AP Mob,RAF,us,13369390,127
570,A$AP Mob,Walk On Water,ca,21789,185
571,A$AP Mob,Walk On Water,ch,3707,155
572,A$AP Mob,Walk On Water,us,492000,122
573,A$AP Rocky,F**kin' Problems,us,987827,186
574,A'typisk,1919,dk,79119,150
575,A'typisk,Vi En,dk,555884,68
576,A-Lin,#愛,tw,3218,154
577,A-Lin,一直走,tw,176049,36
578,A-Lin,不要不要的,tw,3154,158
579,A-Lin,位置,tw,8408,156
580,A-Lin,"你點的歌救了我 (三立偶像劇「噗通噗通我愛你」片頭曲) - Opening theme of ""Memory Love""",tw,283540,43
581,A-Lin,光之海,tw,156158,45
582,A-Lin,分手需要練習的,tw,25827,118
583,A-Lin,天若有情 (電視劇「錦繡未央」主題曲),tw,2615,186
584,A-Lin,太太太耐斯,tw,3618,129
585,A-Lin,"好, 不好?",tw,4105,112
586,A-Lin,好朋友的祝福,tw,5814,130
587,A-Lin,幸福了 然後呢,tw,4411,138
588,A-Lin,"幸福太短 (電視劇「奇妙的時光之旅」片尾曲) - Ending theme song of TV Drama ""Magical Space-Time""",sg,112178,146
589,A-Lin,"幸福太短 (電視劇「奇妙的時光之旅」片尾曲) - Ending theme song of TV Drama ""Magical Space-Time""",tw,1133368,31
590,A-Lin,"忘記擁抱 電影 「234說愛你」 主題曲 - The movie theme song of ""Another Woman""",tw,266835,96
591,A-Lin,愛 請問怎麼走,tw,392211,46
592,A-Lin,最佳男主角,tw,3554,134
593,A-Lin,未單身,tw,560008,37
594,A-Lin,無人知曉的我,tw,17555,91
595,A-Lin,給我一個理由忘記,tw,36396,136
596,A-Lin,聽見下雨的聲音 (Live) - Live,tw,47053,55
597,A-Lin,隨心所遇 (日本觀光推廣主題曲) - Visit Japan Campaign Song,tw,3742,122
598,A-Mei Chang,一眼瞬間,tw,62221,95
599,A-Mei Chang,人質,sg,28239,179
600,A-Mei Chang,人質,tw,728290,39
601,A-Mei Chang,你說了算,tw,184257,38
602,A-Mei Chang,偷故事的人,tw,699154,1
603,A-Mei Chang,傲嬌,tw,147491,43
604,A-Mei Chang,光,tw,121855,51
605,A-Mei Chang,到底,tw,119721,45
606,A-Mei Chang,壞的好人,tw,173701,33
607,A-Mei Chang,姊妹2016 - 平行宇宙版,tw,185929,31
608,A-Mei Chang,寂寞寂寞就好 - Sound Of My Dream / Live,tw,68979,65
609,A-Mei Chang,彩虹 - Remastered,tw,415039,82
610,A-Mei Chang,我恨我愛你 - Remastered,tw,2834,187
611,A-Mei Chang,我最親愛的,tw,9712,159
612,A-Mei Chang,我期待 - Sound Of My Dream / Live,tw,3810,114
613,A-Mei Chang,我要快樂,tw,6732,143
614,A-Mei Chang,戒斷,tw,129818,49
615,A-Mei Chang,掉了 - Remastered,tw,41807,87
616,A-Mei Chang,王妃 - Sound Of My Dream / Live,tw,4029,91
617,A-Mei Chang,知道,tw,14178,123
618,A-Mei Chang,裝醉,tw,155117,36
619,A-Mei Chang,記得,tw,14317,143
620,A-Mei Chang,身後,tw,267170,4
621,A-Mei Chang,連名帶姓,sg,17286,139
622,A-Mei Chang,連名帶姓,tw,494308,1
623,A-Mei Chang,青藏高原 - Sound Of My Dream / Live,tw,2945,168
624,A-Mei Chang,默 - Sound Of My Dream / Live,tw,104691,57
625,A-Trak,Believe,us,209745,184
626,A-do,一諾千年,tw,83633,55
627,A-do,下雪,tw,27780,69
628,A-do,你就像個小孩,tw,2456,181
629,A-do,撕夜,tw,2535,174
630,A-do,有你才完整,tw,2666,199
631,A-do,沒什麼好怕,tw,9708,123
632,A-do,為愛投降 - 電視劇《国民大生活》片尾曲,tw,27272,89
633,A-do,爛好人,tw,212026,32
634,AAA,Dangerous Gamble,jp,1135,178
635,AAA,Jewel,jp,11604,119
636,AAA,LIFE,jp,916528,34
637,AAA,LOVER,jp,152466,158
638,AAA,MAGIC,jp,1263796,29
639,AAA,NEW,jp,75581,58
640,AAA,No Way Back,jp,734018,49
641,AAA,S.O.L,jp,8850,85
642,AAA,WAY OF GLORY,jp,49013,151
643,AAA,Yell,jp,3405,187
644,AAA,さよならの前に,jp,1876236,19
645,AAA,ココア,jp,1066,198
646,AAA,恋音と雨空,jp,2169274,7
647,AAA,愛してるのに、愛せない,jp,405144,133
648,AAA,涙のない世界,jp,781130,71
649,ABBA,Dancing Queen,be,3475,157
650,ABBA,Dancing Queen,nl,35909,195
651,ABBA,Happy New Year,dk,218231,79
652,ABBA,Happy New Year,is,2147,58
653,ABBA,Happy New Year,jp,4176,49
654,ABBA,Happy New Year,lt,1455,39
655,ABBA,Happy New Year,nl,176047,16
656,ABBA,Happy New Year,no,106697,20
657,ABBA,Happy New Year,se,439493,16
658,ABBA,Mamma Mia,pl,13871,131
659,ABBA,Waterloo,gb,40392,173
660,ABBA,Waterloo,ie,3374,192
661,ABREU,Kaikki mussa rakastaa kaikkea sun,fi,7350,145
662,ABREU,Soo Soo,fi,1370717,10
663,AC/DC,Back In Black,au,41778,113
664,AC/DC,Back In Black,ca,19257,187
665,AC/DC,Back In Black,gb,259858,73
666,AC/DC,Back In Black,ie,16115,87
667,AC/DC,Back In Black,se,22768,132
668,AC/DC,Highway to Hell,at,2964,143
669,AC/DC,Highway to Hell,au,62853,138
670,AC/DC,Highway to Hell,be,3622,179
671,AC/DC,Highway to Hell,br,45127,189
672,AC/DC,Highway to Hell,ca,89076,62
673,AC/DC,Highway to Hell,cz,97840,137
674,AC/DC,Highway to Hell,de,36387,191
675,AC/DC,Highway to Hell,fr,27164,164
676,AC/DC,Highway to Hell,gb,193037,65
677,AC/DC,Highway to Hell,global,791963,102
678,AC/DC,Highway to Hell,hu,10552,154
679,AC/DC,Highway to Hell,ie,15808,63
680,AC/DC,Highway to Hell,it,18109,168
681,AC/DC,Highway to Hell,pl,20893,94
682,AC/DC,Highway to Hell,pt,2527,189
683,AC/DC,Highway to Hell,se,40192,144
684,AC/DC,Highway to Hell,us,343613,76
685,AC/DC,Thunderstruck,au,93188,122
686,AC/DC,Thunderstruck,ca,44298,151
687,AC/DC,Thunderstruck,fi,8291,165
688,AC/DC,Thunderstruck,hu,5603,110
689,AC/DC,Thunderstruck,se,433317,88
690,AC/DC,You Shook Me All Night Long,at,4176,158
691,AC/DC,You Shook Me All Night Long,au,56708,173
692,AC/DC,You Shook Me All Night Long,be,8131,133
693,AC/DC,You Shook Me All Night Long,ca,64615,84
694,AC/DC,You Shook Me All Night Long,ch,10903,126
695,AC/DC,You Shook Me All Night Long,cz,3345,134
696,AC/DC,You Shook Me All Night Long,global,1045202,195
697,AC/DC,You Shook Me All Night Long,hu,3298,133
698,AC/DC,You Shook Me All Night Long,ie,2854,189
699,AC/DC,You Shook Me All Night Long,pl,7612,158
700,AC/DC,You Shook Me All Night Long,pt,3956,119
701,AC/DC,You Shook Me All Night Long,se,41715,167
702,AC/DC,You Shook Me All Night Long,us,364887,135
703,ACIDMAN,愛を両手に,jp,7657,132
704,AC周予天,幾年幾月幾天,tw,4892,166
705,AC周予天,我以為,tw,17733,131
706,ADHD,Bingo (Fredes Far),dk,490000,70
707,AGA,3AM,hk,272581,107
708,AGA,3AM - Demo Version,hk,7409,189
709,AGA,Nights Without You,hk,47499,68
710,AGA,Superman,hk,39330,151
711,AGA,Yi,hk,1862,198
712,AGA,吃定我,hk,22694,80
713,AGA,孤雛,hk,199964,80
714,AGA,無期,hk,2441,162
715,AGA,獨一無二,hk,1530246,25
716,AGNEZ MO,Backroom,id,11899,134
717,AGNEZ MO,Beautiful Mistake,id,35194,89
718,AGNEZ MO,Damn I Love You,id,246048,79
719,AGNEZ MO,Get What You Give,id,12458,127
720,AGNEZ MO,Karma,id,12825,121
721,AGNEZ MO,Level Up!,id,35302,85
722,AGNEZ MO,Long As I Get Paid,id,67133,84
723,AGNEZ MO,Million $ Lover,id,162935,52
724,AGNEZ MO,Sorry,id,46043,81
725,AGNEZ MO,Wanna Be Loved,id,12230,130
726,AI,Happy Christmas,jp,4931,135
727,AI,Story,jp,266638,54
728,AI,キラキラ,jp,401540,52
729,AI,ハッピークリスマス,jp,7367,83
730,AI,ハピネス,jp,140745,77
731,AJ Tracey,Alakazam (feat. JME & Denzel Curry),gb,88785,186
732,AJ Tracey,Blacked Out,gb,260525,171
733,AJ Tracey,Quarterback (Secure The Bag!),gb,376314,90
734,AJ Tracey,Tour Team (feat. 67),gb,90675,177
735,AJR,Location - Recorded at Spotify Studios NYC,tw,3297,140
736,AJR,Weak,ar,76699,163
737,AJR,Weak,at,1731789,13
738,AJR,Weak,au,3452250,63
739,AJR,Weak,be,3843873,5
740,AJR,Weak,br,6601307,57
741,AJR,Weak,ca,6608321,26
742,AJR,Weak,ch,1371817,14
743,AJR,Weak,co,144101,131
744,AJR,Weak,cr,113610,126
745,AJR,Weak,cz,847145,9
746,AJR,Weak,de,26175175,12
747,AJR,Weak,dk,3054910,25
748,AJR,Weak,do,17431,125
749,AJR,Weak,ec,30659,138
750,AJR,Weak,ee,139213,16
751,AJR,Weak,es,1358237,95
752,AJR,Weak,fi,2127985,34
753,AJR,Weak,fr,2114197,51
754,AJR,Weak,gb,9412007,36
755,AJR,Weak,global,209884096,25
756,AJR,Weak,gr,186332,10
757,AJR,Weak,gt,54050,110
758,AJR,Weak,hk,678356,18
759,AJR,Weak,hn,5255,102
760,AJR,Weak,hu,408522,11
761,AJR,Weak,id,2724165,29
762,AJR,Weak,ie,1310993,20
763,AJR,Weak,is,152672,23
764,AJR,Weak,it,2397024,39
765,AJR,Weak,jp,334322,31
766,AJR,Weak,lt,199254,8
767,AJR,Weak,lu,1002,22
768,AJR,Weak,lv,187270,7
769,AJR,Weak,my,1729891,24
770,AJR,Weak,nl,20864477,7
771,AJR,Weak,no,10722625,7
772,AJR,Weak,nz,1136918,51
773,AJR,Weak,pa,26468,103
774,AJR,Weak,ph,10445342,23
775,AJR,Weak,pl,1916111,12
776,AJR,Weak,pt,764752,27
777,AJR,Weak,py,3068,113
778,AJR,Weak,se,7552696,20
779,AJR,Weak,sg,2138573,17
780,AJR,Weak,sk,149122,10
781,AJR,Weak,tr,871754,48
782,AJR,Weak,tw,731339,23
783,AJR,Weak,us,64545307,26
784,AJR,Weak,uy,19140,131
785,AK,Zmizet,cz,17519,88
786,AK Ausserkontrolle,A.S.S.N.,de,333930,134
787,AK Ausserkontrolle,Fick die Hoe,de,63335,175
788,AK Ausserkontrolle,Jim Beam & Voddi,de,9289662,73
789,AK Ausserkontrolle,Lieber Gott,de,58993,163
790,AKB48,365Nichi No Kamihikouki,jp,6738,164
791,AKDONG MUSICIAN,DINOSAUR,id,26405,186
792,AKDONG MUSICIAN,DINOSAUR,tw,77654,129
793,AKDONG MUSICIAN,Live,tw,2544,181
794,AKKOGORILLA,ゲリラ × 向井太一,jp,125525,7
795,AKKOGORILLA,黄熱病 -YELLOW FEVER- × STUTS,jp,67169,63
796,AKLO,Different Man,jp,180374,61
797,ALIUS,Forget About Me,tw,3652,152
798,ALIUS,Fraction,dk,28721,136
799,ALIUS,Nobody Can Hear You,tw,3138,147
800,ALMA,Chasing Highs,at,729385,30
801,ALMA,Chasing Highs,ch,193608,102
802,ALMA,Chasing Highs,cz,31474,113
803,ALMA,Chasing Highs,de,14455755,18
804,ALMA,Chasing Highs,dk,453652,66
805,ALMA,Chasing Highs,fi,2542082,9
806,ALMA,Chasing Highs,gb,19612611,24
807,ALMA,Chasing Highs,hu,4590,129
808,ALMA,Chasing Highs,ie,1865131,26
809,ALMA,Chasing Highs,it,11532,190
810,ALMA,Chasing Highs,nl,18460,179
811,ALMA,Chasing Highs,no,107322,102
812,ALMA,Chasing Highs,se,287392,107
813,ALMA,Dye My Hair,at,454527,25
814,ALMA,Dye My Hair,de,7139004,25
815,ALMA,Dye My Hair,dk,1067656,40
816,ALMA,Dye My Hair,fi,1217858,39
817,ALMA,Dye My Hair,ie,4897,181
818,ALMA,Dye My Hair,no,7745,190
819,ALMA,Karma,fi,686249,51
820,ALMA,Phases,at,14974,74
821,ALMA,Phases,be,3867,137
822,ALMA,Phases,ca,44256,181
823,ALMA,Phases,ch,4730,122
824,ALMA,Phases,cz,3538,99
825,ALMA,Phases,de,472759,111
826,ALMA,Phases,dk,252549,83
827,ALMA,Phases,fi,1825815,6
828,ALMA,Phases,gb,3196183,77
829,ALMA,Phases,global,644384,136
830,ALMA,Phases,hu,6604,60
831,ALMA,Phases,ie,315676,74
832,ALMA,Phases,lt,1059,52
833,ALMA,Phases,my,12955,171
834,ALMA,Phases,nl,23181,161
835,ALMA,Phases,no,196231,55
836,ALMA,Phases,pl,7897,96
837,ALMA,Phases,se,665192,56
838,ALMA,Phases,sg,4763,186
839,ALMA,Phases,sk,1002,65
840,ALMA,Phases,tw,3522,140
841,ALP,Pause,be,8749,117
842,ALP,Pause,ch,3991,179
843,ALP,Pause,fr,755303,18
844,AM,Histoire de,fr,545163,38
845,AMiR,Drench Me With Your Lust,tw,2751,132
846,ANDREZO,Sons de Amor,pt,343288,60
847,ANNA,Party Crasher,tw,42560,76
848,ANNA,我無法懂得,tw,8052,93
849,ANNA,踮腳尖,tw,76978,55
850,AOA,Excuse Me,hk,9171,173
851,AOA,Excuse Me,tw,13666,109
852,AREA21,Glad You Came,hu,1350,144
853,AREA21,We Did It,hu,1083,178
854,ARLE,Close To You - Icarus Edit,gb,40728,191
855,ARY,Already There,no,97242,64
856,ARY,Already There,se,28577,104
857,ARY,Childhood Dreams,no,87862,70
858,ASIAN KUNG-FU GENERATION,Kouya Wo Aruke,jp,176904,53
859,ASIAN KUNG-FU GENERATION,Rewrite - 2016 Rerecorded,jp,49132,74
860,ASIAN KUNG-FU GENERATION,Soranin,jp,1166,196
861,ASIAN KUNG-FU GENERATION,リライト,jp,1108,182
862,AURORA,Half The World Away,pl,6768,169
863,AWOLNATION,Passion,tw,2812,191
864,AWOLNATION,Sail,at,3332,185
865,AWOLNATION,Sail,gb,47601,144
866,AWOLNATION,Sail,ie,3747,169
867,AWOLNATION,Sail,pl,5241,199
868,AX 13,A Ella Le Gusta la Noche,ar,13793,184
869,AX 13,A Ella Le Gusta la Noche,uy,77398,115
870,AX 13,Ella Me Busca,uy,3218,143
871,AX 13,La niñera,ar,485110,140
872,AX 13,La niñera,uy,47225,127
873,AX 13,Mi Platonica,uy,11154,146
874,Aaron Carter,Let Me Let You Go,se,18747,191
875,Aaron Carter,Sooner Or Later,at,51504,140
876,Aaron Carter,Sooner Or Later,au,532322,115
877,Aaron Carter,Sooner Or Later,be,463520,49
878,Aaron Carter,Sooner Or Later,ca,3269253,34
879,Aaron Carter,Sooner Or Later,ch,460148,49
880,Aaron Carter,Sooner Or Later,cz,258636,34
881,Aaron Carter,Sooner Or Later,dk,7732,189
882,Aaron Carter,Sooner Or Later,ee,18186,32
883,Aaron Carter,Sooner Or Later,es,56379,151
884,Aaron Carter,Sooner Or Later,fi,1098362,54
885,Aaron Carter,Sooner Or Later,fr,2122579,49
886,Aaron Carter,Sooner Or Later,global,38505141,94
887,Aaron Carter,Sooner Or Later,gr,80801,36
888,Aaron Carter,Sooner Or Later,hk,226271,59
889,Aaron Carter,Sooner Or Later,hu,161933,38
890,Aaron Carter,Sooner Or Later,id,498236,86
891,Aaron Carter,Sooner Or Later,ie,47603,183
892,Aaron Carter,Sooner Or Later,it,1994791,52
893,Aaron Carter,Sooner Or Later,jp,176362,53
894,Aaron Carter,Sooner Or Later,lt,83097,29
895,Aaron Carter,Sooner Or Later,lv,74499,33
896,Aaron Carter,Sooner Or Later,my,282899,82
897,Aaron Carter,Sooner Or Later,nl,281393,175
898,Aaron Carter,Sooner Or Later,no,634617,85
899,Aaron Carter,Sooner Or Later,nz,67774,150
900,Aaron Carter,Sooner Or Later,ph,1462499,105
901,Aaron Carter,Sooner Or Later,pl,614874,46
902,Aaron Carter,Sooner Or Later,pt,192483,87
903,Aaron Carter,Sooner Or Later,se,391804,118
904,Aaron Carter,Sooner Or Later,sg,588667,61
905,Aaron Carter,Sooner Or Later,sk,65126,31
906,Aaron Carter,Sooner Or Later,tr,274430,89
907,Aaron Carter,Sooner Or Later,tw,223028,65
908,Aaron Carter,Sooner Or Later,us,15817934,81
909,Abbaz,Kom Væk,dk,71306,77
910,Abdul & The Coffee Theory,Untukmu,id,105367,169
911,Abel Pintos,Como Te Extraño,ar,1208446,129
912,Abel Pintos,Motivos (En Vivo),ar,27060,159
913,Abel Pintos,No Me Olvides,ar,12803,190
914,Abel Pintos,Oncemil,ar,5311759,68
915,Abel Pintos,Oncemil,uy,2163,193
916,Abel Pintos,Pájaro Cantor,ar,824557,67
917,Abel Pintos,Pájaro Cantor,uy,3081,178
918,Abel Pintos,Sin Principio Ni Final,ar,2177625,81
919,Abel Pintos,Tanto Amor,ar,95544,149
920,Abou Debeing,C'est pas bon,fr,543770,108
921,Abra,Diwata,ph,488435,158
922,Abra Cadabra,Robbery Remix,gb,139855,132
923,Abraham Mateo,Háblame Bajito,ar,587578,97
924,Abraham Mateo,Háblame Bajito,bo,34590,74
925,Abraham Mateo,Háblame Bajito,cl,399404,103
926,Abraham Mateo,Háblame Bajito,cr,13031,186
927,Abraham Mateo,Háblame Bajito,ec,93148,84
928,Abraham Mateo,Háblame Bajito,es,1382808,54
929,Abraham Mateo,Háblame Bajito,gt,46207,78
930,Abraham Mateo,Háblame Bajito,mx,1088037,134
931,Abraham Mateo,Háblame Bajito,pa,33212,94
932,Abraham Mateo,Háblame Bajito,pe,198489,121
933,Abraham Mateo,Háblame Bajito,py,35571,108
934,Abraham Mateo,Háblame Bajito,sv,1036,119
935,Abraham Mateo,Háblame Bajito,uy,60375,64
936,Abraham Mateo,Loco Enamorado,ar,14578043,14
937,Abraham Mateo,Loco Enamorado,bo,762812,12
938,Abraham Mateo,Loco Enamorado,cl,11336943,21
939,Abraham Mateo,Loco Enamorado,co,1709543,56
940,Abraham Mateo,Loco Enamorado,cr,1296329,22
941,Abraham Mateo,Loco Enamorado,do,304160,57
942,Abraham Mateo,Loco Enamorado,ec,1812785,13
943,Abraham Mateo,Loco Enamorado,es,20625864,10
944,Abraham Mateo,Loco Enamorado,global,72057601,120
945,Abraham Mateo,Loco Enamorado,gt,794415,22
946,Abraham Mateo,Loco Enamorado,hn,203871,60
947,Abraham Mateo,Loco Enamorado,mx,17731988,34
948,Abraham Mateo,Loco Enamorado,pa,667514,23
949,Abraham Mateo,Loco Enamorado,pe,5856640,13
950,Abraham Mateo,Loco Enamorado,py,727101,27
951,Abraham Mateo,Loco Enamorado,sv,356160,30
952,Abraham Mateo,Loco Enamorado,uy,1169472,12
953,Acantilados,Nena,uy,3152,165
954,Acapellago,Angels We Have Heard on High,ph,28796,137
955,Ace,How Long,gb,32823,171
956,Ace Wilder,Busy Doin' Nothin',se,14000,189
957,Ace Wilder,Wild Child,se,2489861,21
958,Ace of Base,The Sign,fi,9365,182
959,Achey,Yang Terindah,my,27131,169
960,Achille Lauro,Amore mi,it,1039916,28
961,Achille Lauro,Non sei come me,it,1082638,15
962,Achille Lauro,Ulalala,it,6894199,58
963,Ada,好可惜,tw,2723,196
964,Ada,如果我們都相似,tw,5349,152
965,Ada Band,Haruskah Kumati,id,1869432,120
966,Ada Band,Manusia Bodoh,id,3963410,60
967,Ada Band,Setengah Hati,id,1179395,117
968,Adam Davenport,My Return Address Is You - Radio Edit,lv,1180,45
969,Adam Lambert,Two Fux,tw,3211,160
970,Adam Levine,Lost Stars,id,483505,144
971,Adam Levine,Lost Stars,my,12767,175
972,Adam Levine,Lost Stars,ph,3639469,117
973,Adam Levine,Lost Stars,tw,98294,140
974,Adam Mitchell,Days In The Sun,hk,8733,132
975,Adam Mitchell,Days In The Sun,id,49240,169
976,Adam Mitchell,Days In The Sun,sg,7471,181
977,Adam Naas,Fading Away,fr,68869,136
978,Adamlar,Acının İlacı,tr,165180,122
979,Adamlar,Hepinize El Salladım,tr,41977,160
980,Adamlar,Koca Yaşlı Şişko Dünya,tr,2239288,78
981,Adamlar,Rüyalarda Buruşmuşum,tr,2453103,98
982,Adamlar,Tın Tın,tr,66041,139
983,Adason Lo,日落大道,hk,2193,186
984,Adel,Skina,se,2918004,75
985,Adel,Spring,se,1427103,69
986,Adel Tawil,Bis hier und noch weiter,at,135113,68
987,Adel Tawil,Bis hier und noch weiter,de,9165857,29
988,Adel Tawil,Ist da jemand,at,459667,42
989,Adel Tawil,Ist da jemand,ch,410229,76
990,Adel Tawil,Ist da jemand,de,9910709,37
991,Adele,All I Ask,id,1456809,70
992,Adele,All I Ask,my,20803,166
993,Adele,All I Ask,nz,38931,101
994,Adele,All I Ask,ph,2044157,97
995,Adele,Chasing Pavements,gb,42301,181
996,Adele,Don't You Remember,nz,4711,179
997,Adele,Hello,ar,186889,91
998,Adele,Hello,at,5533,175
999,Adele,Hello,au,2783224,63
1000,Adele,Hello,be,533381,60
1001,Adele,Hello,br,130336,164
1002,Adele,Hello,ca,137674,107
1003,Adele,Hello,ch,252513,84
1004,Adele,Hello,cl,311102,114
1005,Adele,Hello,co,666282,68
1006,Adele,Hello,cr,495935,64
1007,Adele,Hello,cz,124828,87
1008,Adele,Hello,dk,530873,137
1009,Adele,Hello,do,40255,82
1010,Adele,Hello,ec,111158,117
1011,Adele,Hello,es,733855,129
1012,Adele,Hello,gb,3296877,79
1013,Adele,Hello,global,34685647,81
1014,Adele,Hello,gt,20387,106
1015,Adele,Hello,hk,185525,55
1016,Adele,Hello,hn,3093,82
1017,Adele,Hello,id,167340,115
1018,Adele,Hello,ie,280593,88
1019,Adele,Hello,it,64930,135
1020,Adele,Hello,jp,62935,41
1021,Adele,Hello,mx,1077970,112
1022,Adele,Hello,my,127832,66
1023,Adele,Hello,nl,885642,116
1024,Adele,Hello,no,1449697,87
1025,Adele,Hello,nz,1523332,20
1026,Adele,Hello,pa,4552,100
1027,Adele,Hello,pe,223706,85
1028,Adele,Hello,ph,23338,127
1029,Adele,Hello,pl,326468,91
1030,Adele,Hello,pt,52109,137
1031,Adele,Hello,py,1008,121
1032,Adele,Hello,se,2270600,72
1033,Adele,Hello,sg,421633,67
1034,Adele,Hello,tr,205489,114
1035,Adele,Hello,tw,139086,68
1036,Adele,Hello,us,1439185,76
1037,Adele,Hello,uy,4897,104
1038,Adele,Hiding My Heart,tw,3566,110
1039,Adele,Hometown Glory [Single Version],gb,57456,113
1040,Adele,Hometown Glory [Single Version],ie,4321,152
1041,Adele,I Miss You,nz,31194,116
1042,Adele,Make You Feel My Love,au,218834,91
1043,Adele,Make You Feel My Love,be,133929,83
1044,Adele,Make You Feel My Love,ca,59100,68
1045,Adele,Make You Feel My Love,ch,4735,184
1046,Adele,Make You Feel My Love,cz,16189,126
1047,Adele,Make You Feel My Love,dk,11105,116
1048,Adele,Make You Feel My Love,fr,24977,130
1049,Adele,Make You Feel My Love,gb,271524,51
1050,Adele,Make You Feel My Love,global,1234202,81
1051,Adele,Make You Feel My Love,hk,9875,30
1052,Adele,Make You Feel My Love,id,500284,72
1053,Adele,Make You Feel My Love,ie,27421,55
1054,Adele,Make You Feel My Love,it,13408,134
1055,Adele,Make You Feel My Love,jp,1609,126
1056,Adele,Make You Feel My Love,my,1665992,55
1057,Adele,Make You Feel My Love,nl,20036,124
1058,Adele,Make You Feel My Love,no,20547,142
1059,Adele,Make You Feel My Love,nz,107122,64
1060,Adele,Make You Feel My Love,ph,44222,111
1061,Adele,Make You Feel My Love,pl,4955,136
1062,Adele,Make You Feel My Love,pt,2327,178
1063,Adele,Make You Feel My Love,se,19916,157
1064,Adele,Make You Feel My Love,sg,327860,55
1065,Adele,Make You Feel My Love,us,518321,61
1066,Adele,Million Years Ago,nz,13939,192
1067,Adele,One And Only,nz,9531,155
1068,Adele,Remedy,nl,491689,61
1069,Adele,Remedy,nz,38787,103
1070,Adele,River Lea,nz,29171,127
1071,Adele,Rolling In The Deep,au,406450,91
1072,Adele,Rolling In The Deep,be,5894,135
1073,Adele,Rolling In The Deep,ca,20339,152
1074,Adele,Rolling In The Deep,ch,5055,168
1075,Adele,Rolling In The Deep,co,105979,150
1076,Adele,Rolling In The Deep,cr,74765,147
1077,Adele,Rolling In The Deep,cz,3839,120
1078,Adele,Rolling In The Deep,gb,122113,73
